Datetime,Screen Name,Name,text_clean,text_preprocessed,sentiment
2022-05-25 15:39:52+00:00,chocohoneykey,keyy,masihh kayaknya deh loh kamu gak kuliah offline tah mas,"['masihh', 'kayak', 'deh', 'loh', 'gak', 'kuliah', 'offline', 'tah', 'mas']",positive
2022-05-25 15:35:38+00:00,Indomietelur123,indomietelur,kuliah offline todayyy ktemo orang baru anjir canggung bat,"['kuliah', 'offline', 'todayyy', 'ktemo', 'orang', 'anjir', 'canggung', 'bat']",negative
2022-05-25 15:32:53+00:00,0xjenow,na ðŸ§šðŸ»â€â™€ï¸,seneng karena bsk libur hehhee kuliah offline ternyata lebih capek makji,"['neng', 'bsk', 'libur', 'hehhee', 'kuliah', 'offline', 'capek', 'makji']",negative
2022-05-25 15:22:51+00:00,yosua_oktav,hoo ie,full mateng nek kuliah offline terosðŸ«‚,"['full', 'mateng', 'nek', 'kuliah', 'offline', 'ros']",negative
2022-05-25 15:18:22+00:00,bujukbusrak,oguttðŸ¦–,jumat udh kuliah offline ajaaðŸ«£,"['jumat', 'udh', 'kuliah', 'offline', 'ajaa']",negative
2022-05-25 15:15:09+00:00,UGM_FESS,UGM_FESS,ugmfess mendekati kuliah offline ada yang mau dispill ga nih kos putri deket bgttt sama ugm under jt kamarnya estetik ðŸ‘€,"['ugmfess', 'dekat', 'kuliah', 'offline', 'dispill', 'ga', 'nih', 'kos', 'putri', 'deket', 'bgttt', 'ugm', 'under', 'jt', 'kamar', 'estetik', '']",positive
2022-05-25 15:14:26+00:00,inipunyanegara,lilmischwup,besok tanggal merah kenapa ada kuliah sii asyu kalo online mah gpp lah ini offline,"['besok', 'tanggal', 'merah', 'kuliah', 'sii', 'asyu', 'kalo', 'online', 'mah', 'gpp', 'offline']",negative
2022-05-25 15:10:01+00:00,OOTDFESS,BASE OOTD,ootd k get pcs guyss buat yg bingung nyari outfit kuliah offline sabi bgt nihh bisa via oren freeng yang maâ€¦,"['ootd', 'k', 'get', 'pcs', 'guyss', 'yg', 'bingung', 'nyari', 'outfit', 'kuliah', 'offline', 'sabi', 'bgt', 'nihh', 'via', 'oren', 'freeng', 'ma']",positive
2022-05-25 15:08:39+00:00,zunshiene,Ù‹,iyaaaa ðŸ˜­ðŸ˜­ ada mata kuliah yang ujianmya offline soalnya mentalku ditekan sampai  kak ðŸ˜­ðŸ˜­ makâ€¦,"['iyaaaa', '', 'mata', 'kuliah', 'ujianmya', 'offline', 'mental', 'tekan', 'kak', '', 'mak']",negative
2022-05-25 15:06:28+00:00,pjiminsfuture,nisaâ·,online enaknya bisa kuliah sambil ngapain aja tp agak susah nangkep materinya dan kadang suka gabutâ€¦,"['online', 'enak', 'kuliah', 'ngapain', 'aja', 'tp', 'susah', 'nangkep', 'materi', 'kadang', 'suka', 'gabut']",negative
2022-05-25 14:57:45+00:00,catharsistaaa,`,sdsma ada aja kecengan kuliah ntahlah seminggu offline kayak tidak ada bibit samsek yaudahlah,"['sdsma', 'aja', 'keceng', 'kuliah', 'ntahlah', 'minggu', 'offline', 'kayak', 'bibit', 'samsek', 'yaudahlah']",negative
2022-05-25 14:54:35+00:00,kila_tancahaya,kila,dari awal kuliah duluu tidur udh mulai malem tp krn dulu msh offline jadi tidur jam  jam  harus bangun,"['kuliah', 'duluu', 'tidur', 'udh', 'malem', 'tp', 'krn', 'msh', 'offline', 'tidur', 'jam', 'jam', 'bangun']",positive
2022-05-25 14:48:36+00:00,nerdavin,ð——ð—®ð˜ƒð—¶ð—».,wn  yeah gue gak menyangka kuliah balik offline lagi bisa bikin gue jadi super sibuk rasanya kampusâ€¦,"['wn', 'yeah', 'gue', 'gak', 'sangka', 'kuliah', 'offline', 'bikin', 'gue', 'super', 'sibuk', 'kampus']",negative
2022-05-25 14:47:53+00:00,deardonghyun,din,energi bersosialisasi gua dari kemaren kesedot abis garagara kuliah offline,"['energi', 'sosial', 'gua', 'kemaren', 'sedot', 'abis', 'garagara', 'kuliah', 'offline']",negative
2022-05-25 14:46:57+00:00,yasygyaa,dangerous_,kuliah ngang ngong ngang ngongtbtb  ujian skripsi offline terbitlah sh sarjana healing ðŸ‘ðŸ»,"['kuliah', 'ngang', 'ngong', 'ngang', 'ngongtbtb', 'uji', 'skripsi', 'offline', 'terbit', 'sh', 'sarjana', 'healing', '']",negative
2022-05-25 14:45:51+00:00,Hlxxxsin,she/her,kegiatan kuliah offline dah mulai kampus mulai ruame efeknya abis dr kampus jd pusing capek bgt abis ketemu banyak org,"['giat', 'kuliah', 'offline', 'dah', 'kampus', 'ruame', 'efek', 'abis', 'dr', 'kampus', 'jd', 'pusing', 'capek', 'bgt', 'abis', 'ketemu', 'org']",negative
2022-05-25 14:35:33+00:00,happywithanne,anne,kenapa si giliran udh mulai kuliah offline muka gue malah jerawatan pas masih full online mulus aje dh perasaan,"['si', 'gilir', 'udh', 'kuliah', 'offline', 'muka', 'gue', 'jerawat', 'pas', 'full', 'online', 'mulus', 'aje', 'dh', 'asa']",negative
2022-05-25 14:34:58+00:00,anthrsideofdey,dey,kuliah haha hihi tau tau uas offline astaghfirullah kuatkan aku,"['kuliah', 'haha', 'hihi', 'tau', 'tau', 'uas', 'offline', 'astaghfirullah', 'kuat']",negative
2022-05-25 14:33:46+00:00,64Galang,anxiety,gada habisnya tugas nais banget kuliah offline keknya dikit banget tugas,"['gada', 'habis', 'tugas', 'nais', 'banget', 'kuliah', 'offline', 'kek', 'dikit', 'banget', 'tugas']",positive
2022-05-25 14:32:46+00:00,silfanacil,cipanebula,kuliah haha hihi tbtb sidang offline  mampus lah aku yg tremoran ini dikit dikit kesandungðŸ˜­,"['kuliah', 'haha', 'hihi', 'tbtb', 'sidang', 'offline', 'mampus', 'yg', 'tremor', 'dikit', 'dikit', 'kesandung']",negative
2022-05-25 14:28:59+00:00,velvelatte,ca,kuliah offline tadi seruuuu,"['kuliah', 'offline', 'seruuuu']",positive
2022-05-25 14:25:32+00:00,Diaryenz,ynzieðŸ¥,kalau kuliah offline lancar berarti bentar lagi kerja kaga ada wfh dong udah pw kerja sambil main di cafe paling manjiww,"['kuliah', 'offline', 'lancar', 'bentar', 'kerja', 'kaga', 'wfh', 'udah', 'pw', 'kerja', 'main', 'cafe', 'manjiww']",negative
2022-05-25 14:23:19+00:00,HelmyYahyaAji,Helmy Yahya R.A.,saya sarankan setelah kuliah offline kembali kampus mengadakan acara stand up comedy seminggu atau sebulan sekaliâ€¦,"['saran', 'kuliah', 'offline', 'kampus', 'ada', 'acara', 'stand', 'up', 'comedy', 'minggu', 'bulan', 'sekali']",positive
2022-05-25 14:19:34+00:00,Diaryenz,ynzieðŸ¥,ada hikmahnya juga yaa jadi angkatan corona dapet kuliah sisa satu smt taunya corona jd enak banget selo di smt akâ€¦,"['hikmah', 'yaa', 'angkat', 'corona', 'dapet', 'kuliah', 'sisa', 'smt', 'tau', 'corona', 'jd', 'enak', 'banget', 'selo', 'smt', 'ak']",negative
2022-05-25 14:16:13+00:00,bcotieaja,tosðŸ¥‚,anj nder gw jg minggu depan presentasi mana offline lagi tkutt msuk kuliah lgsg presentasi ga tuh,"['anj', 'nder', 'gw', 'jg', 'minggu', 'presentasi', 'offline', 'tkutt', 'msuk', 'kuliah', 'lgsg', 'presentasi', 'ga', 'tuh']",negative
2022-05-25 14:15:46+00:00,collegemenfess,COLLE FORGER,cm upeha udah kuliah offline blm ya atau masih onlineðŸ˜”ðŸ˜”,"['cm', 'upeha', 'udah', 'kuliah', 'offline', 'blm', 'ya', 'online']",negative
2022-05-25 14:13:14+00:00,justgoogleityaw,miyaw pake y biar medhok,twt bang lo kaya kan ya bagi duit dong ðŸ¥² aing kere mau kuliah offline gaada duit nih gimana dong ðŸ˜­,"['twt', 'bang', 'lo', 'kaya', 'ya', 'duit', '', 'aing', 'kere', 'kuliah', 'offline', 'gaada', 'duit', 'nih', 'gimana', '']",negative
2022-05-25 14:03:11+00:00,ChinBlpois,Chin,percayalah kuliah offline di upi dapat meningkatkan kesehatan wkwk apalagi kalo nenteng laptop jadul yang beratnyaâ€¦,"['percaya', 'kuliah', 'offline', 'upi', 'tingkat', 'sehat', 'wkwk', 'kalo', 'nenteng', 'laptop', 'jadul', 'berat']",positive
2022-05-25 14:01:31+00:00,ses4tdijalan,tinky wishky,cape bgt ternyata kuliah offline ðŸ˜­,"['cape', 'bgt', 'kuliah', 'offline', '']",negative
2022-05-25 13:56:23+00:00,Syifafiani,S.A.,terakhir aktif di akun ini ngeluh mulu soal kuliah onlen sekarang lagi skripsi pandemi udh mendingan malah pengenâ€¦,"['aktif', 'akun', 'ngeluh', 'mulu', 'kuliah', 'onlen', 'skripsi', 'pandemi', 'udh', 'mending', 'ken']",positive
2022-05-25 13:35:01+00:00,unicversed,qeesðŸŒ¼ | cek turnitin 2K parafrase fast WA!!,di smt  akhir itu studi ekskursi smt  ada  workshop bem sambang deso bem offlineâ€¦,"['smt', 'studi', 'ekskursi', 'smt', 'workshop', 'bem', 'sambang', 'deso', 'bem', 'offline']",
2022-05-25 13:33:49+00:00,darwinnie_,darwin,ga mau kuliah offline,"['ga', 'kuliah', 'offline']",negative
2022-05-25 13:26:07+00:00,BaseAnakFK,âš•ï¸Base Anak FK | Open DMðŸ“©,dok kalo kuliah offline di fk itu nyatetnya boleh di laptop ga ya selama jam kuliah,"['dok', 'kalo', 'kuliah', 'offline', 'fk', 'nyatetnya', 'laptop', 'ga', 'ya', 'jam', 'kuliah']",positive
2022-05-25 13:23:49+00:00,kookooya10,mikoo âœ˜,aamiin aku yang udah masuk smt tua ini ngerasa jiwanya masih maba tau setiap ke kampus soalnya awalâ€¦,"['aamiin', 'udah', 'masuk', 'smt', 'tua', 'ngerasa', 'jiwa', 'maba', 'tau', 'kampus', 'awal']",positive
2022-05-25 13:19:05+00:00,sunwooyupi,sekaar,halo halooo kalian gmn harinya  aku hri ini kuliah offline seneng dech ðŸ˜¢ðŸ¥º,"['halo', 'halooo', 'gmn', 'hari', 'hri', 'kuliah', 'offline', 'neng', 'dech', '']",positive
2022-05-25 13:18:17+00:00,de2nMSalehuddin,Deden M.S.,lowongan dosen part time mata kuliah computational fluid dynamics memungkinkan offlinehybrid learning tergantuâ€¦,"['lowong', 'dosen', 'part', 'time', 'mata', 'kuliah', 'computational', 'fluid', 'dynamics', 'offlinehybrid', 'learning', 'tergantu']",positive
2022-05-25 13:15:10+00:00,sewamotorundip,uda,bisa sini nder ada unit yg ready  bagi mhsiswa undipwarga kota semarang mau sewa motor bisa disiniâ€¦,"['nder', 'unit', 'yg', 'ready', 'mhsiswa', 'undipwarga', 'kota', 'semarang', 'sewa', 'motor', 'sini']",positive
2022-05-25 13:12:45+00:00,sewamotorundip,uda,bagi mahasiswa undip atau warga kota semarang mau sewa motor bisa disini ya atau mau ojek langganan unâ€¦,"['mahasiswa', 'undip', 'warga', 'kota', 'semarang', 'sewa', 'motor', 'ya', 'ojek', 'langgan', 'un']",positive
2022-05-25 13:09:36+00:00,jeavuitton,jea,gamau kuliah offline lagi ah tetap selalu enakan online,"['gamau', 'kuliah', 'offline', 'ah', 'enak', 'online']",negative
2022-05-25 13:01:51+00:00,makomoriz,icecubes,kaget bgt ramanda tibatiba gedor pintu kamar tanya kapan gua kuliah offline gua pikir ada apa bikin panik ajee,"['kaget', 'bgt', 'ramanda', 'tibatiba', 'gedor', 'pintu', 'kamar', 'gua', 'kuliah', 'offline', 'gua', 'pikir', 'bikin', 'panik', 'ajee']",negative
2022-05-25 13:01:07+00:00,aesqthetic,sasa â•¥ï¹â•¥,sem depan kuliah offline,"['sem', 'kuliah', 'offline']",positive
2022-05-25 13:00:08+00:00,collegemenfess,COLLE FORGER,cm kakakkakak boleh tolong kasih tau asistensi pas offline itu kaya gimanaa ðŸ¥º sender baru mau mulai kuliah offliâ€¦,"['cm', 'kakakkakak', 'tolong', 'kasih', 'tau', 'asistensi', 'pas', 'offline', 'kaya', 'gimanaa', '', 'sender', 'kuliah', 'offli']",positive
2022-05-25 12:55:54+00:00,kthmyboo,fr.mâ·,kuliah offline sekalii aja gapapa dahðŸ˜­ walaupun masi maba tp pengen aja walaupun sebenernya suka onlinâ€¦,"['kuliah', 'offline', 'sekali', 'aja', 'gapapa', 'dah', 'mas', 'maba', 'tp', 'ken', 'aja', 'sebenernya', 'suka', 'onlin']",positive
2022-05-25 12:51:42+00:00,amelia15nf,ameliaaa,cm sender dari maba kuliah online dan ga pernah ikut main sama temen angkatan takut banget semester depan mau full ofâ€¦,"['cm', 'sender', 'maba', 'kuliah', 'online', 'ga', 'main', 'temen', 'angkat', 'takut', 'banget', 'semester', 'full', 'of']",negative
2022-05-25 12:46:38+00:00,collegemenfess,COLLE FORGER,cm sender dari maba kuliah online dan ga pernah ikut main sama temen angkatan takut banget semester depan mau fulâ€¦,"['cm', 'sender', 'maba', 'kuliah', 'online', 'ga', 'main', 'temen', 'angkat', 'takut', 'banget', 'semester', 'ful']",negative
2022-05-25 12:45:08+00:00,makareem_,Skinhead,hasil dari kuliah offline pertama lgsg bisa ngmg â€œanjirâ€ gilaksihhh,"['hasil', 'kuliah', 'offline', 'lgsg', 'ngmg', '', 'anjir', '', 'gilaksihhh']",negative
2022-05-25 12:39:16+00:00,mahasiswagbt,evans,kuliah full online tibatiba uas nya offline stress,"['kuliah', 'full', 'online', 'tibatiba', 'uas', 'nya', 'offline', 'stress']",negative
2022-05-25 12:37:39+00:00,howabt123,liii,pas ic is pasti udh offline si mau nonton tp blm kenal temen kuliah yg bl ðŸ˜­ðŸ˜­ðŸ˜­ðŸ™ðŸ»,"['pas', 'ic', 'is', 'udh', 'offline', 'si', 'nonton', 'tp', 'blm', 'kenal', 'temen', 'kuliah', 'yg', 'bl', '']",negative
2022-05-25 12:35:07+00:00,thirtytasty,Ly,perasaan baru masuk deh ðŸ¥¹ hhh kuliah online sidang offline ðŸ¤—ðŸ«¶ðŸ»ðŸ™ðŸ»ðŸ˜­ðŸŒˆðŸ’ðŸ˜‡ðŸŒ»ðŸ¦‹âœ¨,"['asa', 'masuk', 'deh', '', 'hhh', 'kuliah', 'online', 'sidang', 'offline', '']",negative
2022-05-25 12:35:03+00:00,komisariss,komisaris asgard,tugas banyak laptop rusak  belum siap kuliah offline   dosen knp kyk badmod semua,"['tugas', 'laptop', 'rusak', 'kuliah', 'offline', 'dosen', 'knp', 'kyk', 'badmod']",negative
2022-05-25 12:34:33+00:00,moonfezz,ðŸŒ™Fezz,uts sama kuliah offline,"['uts', 'kuliah', 'offline']",positive
2022-05-25 12:27:51+00:00,saturnnhope,iiita,smt depan kuliah offline saatnya cari totebag baru yg cocok digantungin pcðŸ¤¤,"['smt', 'kuliah', 'offline', 'cari', 'totebag', 'yg', 'cocok', 'digantungin', 'pc']",positive
2022-05-25 12:23:32+00:00,Kuro_san10,cucur,ga mampu kuliah offline ya allah,"['ga', 'kuliah', 'offline', 'ya', 'allah']",negative
2022-05-25 12:21:57+00:00,_R074,AbuMuh,ibu saya juga ada info jualan ðŸ˜ƒðŸ™  flashdisk sandisk  gb  saja harga pasarannya  ke atas lho bapaâ€¦,"['info', 'jual', '', 'flashdisk', 'sandisk', 'gb', 'harga', 'pasar', 'lho', 'bapa']",
2022-05-25 12:20:07+00:00,lilfreaksk,muti âœ¦,lol maba  kuliah offline bentar tiba pandemi ngedip bentar tiba kkn offline jadi pada stress,"['lol', 'maba', 'kuliah', 'offline', 'bentar', 'pandemi', 'ngedip', 'bentar', 'kkn', 'offline', 'stress']",negative
2022-05-25 12:15:28+00:00,GREENLIZARDX,green||â˜»ðŸ”©,official nunggu kuliah offline dulu,"['official', 'nunggu', 'kuliah', 'offline']",positive
2022-05-25 12:06:30+00:00,queen_ambyar,Sambat Ambyar,perkara gua bem fakultas setiap ada kuliah offline terus dosen lewat temen pd nanya â€œitu dosen siapaâ€ gua jwb gataâ€¦,"['perkara', 'gua', 'bem', 'fakultas', 'kuliah', 'offline', 'dosen', 'temen', 'pd', 'nanya', '', 'dosen', '', 'gua', 'jwb', 'gata']",negative
2022-05-25 11:56:20+00:00,spinasterol,fauzanðŸŒ¿ðŸŒ,ga fair kuliah online tp uas offline,"['ga', 'fair', 'kuliah', 'online', 'tp', 'uas', 'offline']",negative
2022-05-25 11:51:17+00:00,ceritasenandika,lehhh,td pagi emg nyempetin streaming wisuda offline nya ugm after years of pandemic trus mamak dateng ke kamar bilâ€¦,"['td', 'pagi', 'emg', 'nyempetin', 'streaming', 'wisuda', 'offline', 'nya', 'ugm', 'after', 'years', 'of', 'pandemic', 'trus', 'mamak', 'dateng', 'kamar', 'bil']",negative
2022-05-25 11:50:47+00:00,ripeuka,â¬©`ripe,alhamdulilah selama kuliah offline demam panggung berkurang,"['alhamdulilah', 'kuliah', 'offline', 'demam', 'panggung', 'kurang']",positive
2022-05-25 11:50:26+00:00,dyeryeee,Rye,semangatt son seruu jujur kuliah offline kalau udah dilalui hahaha,"['semangatt', 'son', 'seruu', 'jujur', 'kuliah', 'offline', 'udah', 'hahaha']",positive
2022-05-25 11:49:22+00:00,consonsivakorn,Son,kuliah offline capek bgt ya ternyataðŸ¥²,"['kuliah', 'offline', 'capek', 'bgt', 'ya', 'nyata']",negative
2022-05-25 11:44:47+00:00,unpfess,Ayo Kuliah,kuliah kebanyakan daring full haha hihi eh tiba uas offline unp,"['kuliah', 'banyak', 'daring', 'full', 'haha', 'hihi', 'eh', 'uas', 'offline', 'unp']",negative
2022-05-25 11:19:49+00:00,lialiozz,ðŸŒœ,lulus di masa pandemi enak jg y g ribet kuliah jg bisa sambil liburan tiduranðŸ˜† ga sia cuman se semester kuliahâ€¦,"['lulus', 'pandemi', 'enak', 'jg', 'y', 'g', 'ribet', 'kuliah', 'jg', 'libur', 'tidur', 'ga', 'sia', 'cuman', 'semester', 'kuliah']",positive
2022-05-25 11:11:55+00:00,Waengbeom,Ssaa âœ˜,aslinya mager poll buat balek tp kalo ga balek kegiatan kkn bisa susah mana smt depan dah kuliah offline ðŸ˜­ðŸ˜­ðŸ˜­,"['asli', 'mager', 'poll', 'balek', 'tp', 'kalo', 'ga', 'balek', 'giat', 'kkn', 'susah', 'smt', 'dah', 'kuliah', 'offline', '']",negative
2022-05-25 11:06:30+00:00,Jaehyunieejeong,Jaee ðŸ’š freetag :),belom siap kuliah offline ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,"['bom', 'kuliah', 'offline', '']",negative
2022-05-25 11:06:23+00:00,newheeezzeee,wawaa âœ¨|| lagi strezz,udah di kosan kuliah offline nilai ipk menaik keuangan lancar bisa nonton konser bahagia dan sehat selalu,"['udah', 'kosan', 'kuliah', 'offline', 'nilai', 'ipk', 'naik', 'uang', 'lancar', 'nonton', 'konser', 'bahagia', 'sehat']",positive
2022-05-25 11:05:53+00:00,rosedelight412,bita bogoshifeng,anjirrrrr senin depan beneran kuliah offlineðŸ˜­,"['anjirrrrr', 'senin', 'beneran', 'kuliah', 'offline']",negative
2022-05-25 11:03:07+00:00,MaestyNuringtya,Maesty,mulai tgl  juni yg penelitian mau di bikin jadwal ya karna mahasiswa sudah mulai aktif kuliah offline  kata aslab,"['tgl', 'juni', 'yg', 'teliti', 'bikin', 'jadwal', 'ya', 'karna', 'mahasiswa', 'aktif', 'kuliah', 'offline', 'aslab']",positive
2022-05-25 11:01:09+00:00,inisasyaaa,Sya,kuliah online sidang ta offline yo mantap,"['kuliah', 'online', 'sidang', 'ta', 'offline', 'yo', 'mantap']",negative
2022-05-25 10:49:17+00:00,gathanaaael,Gathan,ngekos sih yang nempel banget sama kampus biar ngeluarin bensin kalau penting banget soalnya kalaâ€¦,"['ngekos', 'sih', 'nempel', 'banget', 'kampus', 'biar', 'ngeluarin', 'bensin', 'banget', 'kala']",positive
2022-05-25 10:48:08+00:00,wutars,wutar,dump edisi kuliah offline,"['dump', 'edisi', 'kuliah', 'offline']",negative
2022-05-25 10:42:46+00:00,nqaked,chip,keberatan banget sama keputusan lppm terkait penentuan kkn sesuai ktp tiba tiba kuliah offline jadi harus ke sby tapiâ€¦,"['berat', 'banget', 'putus', 'lppm', 'kait', 'tentu', 'kkn', 'sesuai', 'ktp', 'kuliah', 'offline', 'sby', 'tapi']",negative
2022-05-25 10:40:38+00:00,yaemanggendut,maminya ibi,seru banget tadi habis kuliah offline ðŸ¤©ðŸ¤©ðŸ¤© meskipun baru satu matkul yg offline pokoknya seruuuuuu,"['seru', 'banget', 'habis', 'kuliah', 'offline', '', 'matkul', 'yg', 'offline', 'pokok', 'seruuuuuu']",positive
2022-05-25 10:35:29+00:00,trwhy_,garrr.,cm seru juga kuliah offline tetapi ceritaÂ² mudah menjalin asmara ko ga nyata yah ðŸ˜,"['cm', 'seru', 'kuliah', 'offline', 'cerita', 'mudah', 'jalin', 'asmara', 'ko', 'ga', 'nyata', 'yah', '']",positive
2022-05-25 10:30:49+00:00,bregsiaju,à­§â¤âƒðŸŒ±,kuliah offline seru sih tapi capek banget ðŸ˜”,"['kuliah', 'offline', 'seru', 'sih', 'capek', 'banget', '']",positive
2022-05-25 10:20:20+00:00,onbitjkoek,moe,semenjak kuliah offline tiada hari tanpa es teh,"['semenjak', 'kuliah', 'offline', 'tiada', 'es', 'teh']",positive
2022-05-25 10:12:25+00:00,wydt_f,Dica,doa ku pas mau kuliah offline semoga kuliah bisa lancar walaupun ngang ngongðŸ¥º semoga nanti punya temen pas offlineâ€¦,"['doa', 'ku', 'pas', 'kuliah', 'offline', 'moga', 'kuliah', 'lancar', 'ngang', 'ngong', 'moga', 'temen', 'pas', 'offline']",positive
2022-05-25 10:05:51+00:00,taeaddict20,taekook,totebag muat banyak untuk persiapan sekolahkuliah offline ðŸ˜ðŸ›ï¸  âœ¨a threadâœ¨   link,"['totebag', 'muat', 'siap', 'sekolahkuliah', 'offline', '', 'a', 'thread', 'link']",positive
2022-05-25 10:03:50+00:00,manusia_pemalas,Alfi Radesti,ini jadinya kuliah offline buat smt depan atau buat kapan siii,"['kuliah', 'offline', 'smt', 'siii']",negative
2022-05-25 10:00:05+00:00,Proejletar,Juan,kalo kuliah offline bawanya apa aja,"['kalo', 'kuliah', 'offline', 'bawa', 'aja']",positive
2022-05-25 09:54:49+00:00,NindaLutfianti,Ninda,kalian udah banyak yang di jogja ya  iya pak  pas bgt semester depan udah offline  tapi kita udah gak ada kulâ€¦,"['udah', 'jogja', 'ya', 'iya', 'pas', 'bgt', 'semester', 'udah', 'offline', 'udah', 'gak', 'kul']",positive
2022-05-25 09:36:51+00:00,picksie_,pick's,asli gamau kuliah offline,"['asli', 'gamau', 'kuliah', 'offline']",negative
2022-05-25 09:30:37+00:00,UNSfess_,baca rules di bio! | UNS MENFESS,ini surat edaran kuliah offline mulai kapan ya fess,"['surat', 'edar', 'kuliah', 'offline', 'ya', 'fess']",positive
2022-05-25 09:25:00+00:00,ubsansfess,UB MENFESS | ON,braw kalo kuliah offline seperti biasa apakah dapat roti juga sender tadi dapet roti karena kuliah kunjungan ke fakultas lain,"['braw', 'kalo', 'kuliah', 'offline', 'roti', 'sender', 'dapet', 'roti', 'kuliah', 'kunjung', 'fakultas']",positive
2022-05-25 09:14:17+00:00,fbactivated,êœ°ÊŸá´€á´›Ê™á´Ê á´€á´„á´›Éªá´ á´€á´›á´‡á´…âš«,kemakan hoax kuliah offline mulu,"['makan', 'hoax', 'kuliah', 'offline', 'mulu']",negative
